,dtm,MIP,Solar_MW,Solar_capacity_mwp,Solar_installedcapacity_mwp,Wind_MW,SS_Price,boa_MWh,DA_Price
34275,2022-09-04T01:30:00Z,235.79,0.0,2180.5596034,2313.5910483,253.946,300.0,0.0,200.84
34276,2022-09-04T02:00:00Z,259.39,0.0,2180.5596034,2313.5910483,190.106,300.0,0.0,189.62
34277,2022-09-04T02:30:00Z,251.75,0.0,2180.5596034,2313.5910483,134.606,300.0,0.0,189.62
34278,2022-09-04T03:00:00Z,237.53,0.0,2180.5596034,2313.5910483,116.306,176.0,0.0,189.24
34279,2022-09-04T03:30:00Z,231.19,0.0,2180.5596034,2313.5910483,103.186,176.0,0.0,189.24
34280,2022-09-04T04:00:00Z,226.91,0.0,2180.5464248,2313.6125081,82.566,176.0,0.0,190.1
34281,2022-09-04T04:30:00Z,222.91,0.0,2180.5464248,2313.6125081,74.306,176.5,0.0,190.1
34282,2022-09-04T05:00:00Z,234.17,0.000153427542,2180.5464248,2313.6125081,133.326,295.0,0.0,167.09
34283,2022-09-04T05:30:00Z,224.11,17.2786517,2180.5464248,2313.6125081,119.386,295.0,0.0,167.09
34284,2022-09-04T06:00:00Z,222.93,79.9285921,2180.5464248,2313.6125081,117.606,295.0,0.0,218.1
34285,2022-09-04T06:30:00Z,225.46,147.008909,2180.5464248,2313.6125081,108.886,275.0,0.0,218.1
34286,2022-09-04T07:00:00Z,214.29,233.233263,2180.5464248,2313.6125081,114.686,255.58301,0.0,211.99
34287,2022-09-04T07:30:00Z,233.42,331.927894,2180.5464248,2313.6125081,94.006,295.0,0.0,211.99
34288,2022-09-04T08:00:00Z,201.24,421.887458,2180.5464248,2313.6125081,52.208,295.0,0.0,193.16
34289,2022-09-04T08:30:00Z,223.29,548.15586,2180.5464248,2313.6125081,35.706,298.0,0.0,193.16
34290,2022-09-04T09:00:00Z,229.14,649.626324,2180.5464248,2313.6125081,44.786,298.0,0.0,193.83
34291,2022-09-04T09:30:00Z,233.28,747.010117,2180.5464248,2313.6125081,44.474,298.0,0.0,193.83
34312,2022-09-04T20:00:00Z,254.98,0.0,2180.5464248,2313.6125081,590.128,172.0,0.0,201.81
34313,2022-09-04T20:30:00Z,266.61,0.0,2180.5464248,2313.6125081,600.588,173.05,0.0,201.81
34314,2022-09-04T21:00:00Z,259.98,0.0,2180.5464248,2313.6125081,610.448,308.0,0.0,257.41
34315,2022-09-04T21:30:00Z,235.53,0.0,2180.5464248,2313.6125081,566.708,310.0,0.0,257.41
34316,2022-09-04T22:00:00Z,217.53,0.0,2180.5464248,2313.6125081,502.508,265.6,0.0,231.76
34317,2022-09-04T22:30:00Z,236.11,0.0,2180.5464248,2313.6125081,482.968,310.0,0.0,231.76
34318,2022-09-04T23:00:00Z,233.22,0.0,2180.5464248,2313.6125081,458.528,289.0,0.0,204.09
34319,2022-09-04T23:30:00Z,233.61,0.0,2180.6142328,2313.7122901,495.168,289.0,0.0,204.09
34320,2022-09-05T00:00:00Z,222.87,0.0,2180.6142328,2313.7122901,496.308,175.1,0.0,197.42
34321,2022-09-05T00:30:00Z,196.4,0.0,2180.6142328,2313.7122901,546.528,171.0,0.0,197.42
34322,2022-09-05T01:00:00Z,199.81,0.0,2180.6142328,2313.7122901,581.686,165.0,0.0,197.09
34323,2022-09-05T01:30:00Z,194.73,0.0,2180.6142328,2313.7122901,577.188,171.0,0.0,197.09
34324,2022-09-05T02:00:00Z,185.99,0.0,2180.6142328,2313.7122901,551.088,165.0,0.0,203.18
34325,2022-09-05T02:30:00Z,184.11,0.0,2180.6142328,2313.7122901,552.668,171.0,0.0,203.18
34326,2022-09-05T03:00:00Z,188.79,0.0,2180.6142328,2313.7122901,570.488,279.27761,0.0,218.02
34327,2022-09-05T03:30:00Z,198.94,0.0,2180.6142328,2313.7122901,608.068,285.0,0.0,218.02
34328,2022-09-05T04:00:00Z,230.3,0.0,2180.6142328,2313.7122901,688.728,274.0,0.0,265.21
34329,2022-09-05T04:30:00Z,253.25,0.0,2180.8788448,2314.011563,635.928,274.0,0.0,265.21
34362,2022-09-05T21:00:00Z,270.76,0.0,2180.8788448,2314.011563,390.568,166.0,0.0,268.1
34363,2022-09-05T21:30:00Z,242.29,0.0,2180.8788448,2314.011563,652.388,166.0,0.0,268.1
34364,2022-09-05T22:00:00Z,231.94,0.0,2180.8788448,2314.011563,583.288,166.0,0.0,247.22
34365,2022-09-05T22:30:00Z,214.48,0.0,2180.8788448,2314.011563,753.448,166.0,0.0,247.22
34366,2022-09-05T23:00:00Z,200.16,0.0,2180.8788448,2314.011563,967.528,166.0,0.0,243.12
34367,2022-09-05T23:30:00Z,197.69,0.0,2180.8788448,2314.011563,891.888,166.0,0.0,243.12
34368,2022-09-06T00:00:00Z,169.2,0.0,2180.9386878,2314.087437,606.848,166.0,0.0,242.98
34369,2022-09-06T00:30:00Z,172.27,0.0,2180.9386878,2314.087437,426.548,295.0,0.0,242.98
34370,2022-09-06T01:00:00Z,219.55,0.0,2180.9386878,2314.087437,401.328,219.55,0.0,244.82
34371,2022-09-06T01:30:00Z,227.77,0.0,2180.9386878,2314.087437,307.748,166.21,0.0,244.82
34372,2022-09-06T02:00:00Z,208.44,0.0,2180.9386878,2314.087437,361.328,293.0,0.0,268.02
34374,2022-09-06T03:00:00Z,252.84,0.0,2180.9386878,2314.087437,259.508,166.0,0.0,278.78
34375,2022-09-06T03:30:00Z,253.39,0.0,2180.9386878,2314.087437,94.976,167.0,0.0,278.78
34390,2022-09-06T11:00:00Z,193.36,728.68457,2181.1412137,2314.3246043,638.948,153.5,0.0,263.02
34391,2022-09-06T11:30:00Z,186.62,653.01936,2181.1412137,2314.3246043,635.828,153.0,0.0,263.02
34409,2022-09-06T20:30:00Z,285.12,0.0,2181.1412137,2314.3246043,842.588,110.0,0.0,227.16
34410,2022-09-06T21:00:00Z,270.84,0.0,2181.1412137,2314.3246043,1083.828,110.0,0.0,201.01
34411,2022-09-06T21:30:00Z,255.57,0.0,2181.1412137,2314.3246043,1152.946,110.0,0.0,201.01
34412,2022-09-06T22:00:00Z,166.57,0.0,2181.1412137,2314.3246043,1118.746,110.0,0.0,186.68
34413,2022-09-06T22:30:00Z,178.09,0.0,2181.1412137,2314.3246043,996.086,110.0,0.0,186.68
34414,2022-09-06T23:00:00Z,189.59,0.0,2181.1411237,2314.3246043,630.588,248.5,0.0,179.64
34415,2022-09-06T23:30:00Z,204.23,0.0,2181.1411237,2314.3246043,396.506,287.46195,0.0,179.64
34416,2022-09-07T00:00:00Z,239.99,0.0,2181.1411237,2314.3246043,341.026,290.0,0.0,177.31
34417,2022-09-07T00:30:00Z,232.82,0.0,2181.1411237,2314.3246043,507.846,295.0,0.0,177.31
34418,2022-09-07T01:00:00Z,216.83,0.0,2181.1411237,2314.3246043,849.066,110.0,0.0,177.13
34419,2022-09-07T01:30:00Z,200.49,0.0,2181.1411237,2314.3246043,733.106,110.0,0.0,177.13
34420,2022-09-07T02:00:00Z,193.64,0.0,2181.1411237,2314.3246043,743.846,238.0,0.0,180.26
34421,2022-09-07T02:30:00Z,195.32,0.0,2181.1411237,2314.3246043,912.366,110.0,0.0,180.26
34422,2022-09-07T03:00:00Z,184.48,0.0,2181.1411237,2314.3246043,877.746,184.48,0.0,190.89
34423,2022-09-07T03:30:00Z,175.65,0.0,2181.1411237,2314.3246043,869.208,175.65,0.0,190.89
34424,2022-09-07T04:00:00Z,175.98,0.0,2181.1411237,2314.3246043,888.848,175.98,0.0,227.0
34425,2022-09-07T04:30:00Z,173.1,0.0,2181.1411237,2314.3246043,623.888,94.0,0.0,227.0
34432,2022-09-07T08:00:00Z,175.69,624.003358,2181.2743967,2314.4925374,313.686,94.0,0.0,229.7
34433,2022-09-07T08:30:00Z,170.79,724.320051,2181.2743967,2314.4925374,305.546,99.0,0.0,229.7
34458,2022-09-07T21:00:00Z,239.55,0.0,2181.2743967,2314.4925374,521.868,126.1,0.0,189.05
34459,2022-09-07T21:30:00Z,206.25,0.0,2181.2743967,2314.4925374,456.048,95.0,0.0,189.05
34460,2022-09-07T22:00:00Z,178.97,0.0,2181.2743967,2314.4925374,456.226,118.5,0.0,137.84
34461,2022-09-07T22:30:00Z,169.07,0.0,2181.2743967,2314.4925374,458.268,127.0,0.0,137.84
34464,2022-09-08T00:00:00Z,231.69,0.0,2181.3349777,2314.5691594,259.148,300.0,0.0,129.14
34465,2022-09-08T00:30:00Z,197.38,0.0,2181.3349777,2314.5691594,258.648,80.0,0.0,129.14
34466,2022-09-08T01:00:00Z,185.84,0.0,2181.3349777,2314.5691594,191.408,300.0,0.0,129.12
34467,2022-09-08T01:30:00Z,209.73,0.0,2181.3349777,2314.5691594,191.688,300.0,0.0,129.12
34468,2022-09-08T02:00:00Z,230.09,0.0,2181.3349777,2314.5691594,221.888,130.0,0.0,130.63
34469,2022-09-08T02:30:00Z,177.26,0.0,2181.3349777,2314.5691594,302.768,130.0,0.0,130.63
34470,2022-09-08T03:00:00Z,173.67,0.0,2181.3349777,2314.5691594,317.348,173.67,0.0,133.47
34471,2022-09-08T03:30:00Z,181.58,0.0,2181.3349777,2314.5691594,361.488,181.58,0.0,133.47
34472,2022-09-08T04:00:00Z,170.39,0.0,2181.3349777,2314.5691594,447.228,130.01,0.0,201.13
34473,2022-09-08T04:30:00Z,175.89,0.0,2181.3349777,2314.5691594,735.848,94.0,0.0,201.13
34488,2022-09-08T12:00:00Z,261.71,733.0918272,2181.5807633,2314.8495997,163.788,239.42401,0.0,274.69
34489,2022-09-08T12:30:00Z,258.82,718.809992,2181.5807633,2314.8495997,157.428,242.43,0.0,274.69
34505,2022-09-08T20:30:00Z,279.75,0.0,2181.5807633,2314.8495997,71.714,185.6,0.0,160.49
34506,2022-09-08T21:00:00Z,249.89,0.0,2181.5807633,2314.8495997,50.832,185.1,0.0,235.44
34507,2022-09-08T21:30:00Z,238.1,0.0,2181.5807633,2314.8495997,26.808,185.61269,0.0,235.44
34509,2022-09-08T22:30:00Z,244.59,0.0,2181.5807633,2314.8495997,37.284,300.0,0.0,224.89
34510,2022-09-08T23:00:00Z,255.03,0.0,2181.5807633,2314.8495997,18.478,255.03,0.0,213.34
34511,2022-09-08T23:30:00Z,246.19,0.0,2181.8239623,2315.1247837,15.174,246.19,0.0,213.34
34512,2022-09-09T00:00:00Z,204.57,0.0,2181.8239623,2315.1247837,10.818,204.57,0.0,200.79
34513,2022-09-09T00:30:00Z,208.99,0.0,2181.8239623,2315.1247837,0.0,187.3,0.0,200.79
34514,2022-09-09T01:00:00Z,211.73,0.0,2181.8239623,2315.1247837,0.0,187.74813,0.0,201.38
34515,2022-09-09T01:30:00Z,213.83,0.0,2181.8239623,2315.1247837,4.156,290.0,0.0,201.38
34516,2022-09-09T02:00:00Z,232.56,0.0,2181.8239623,2315.1247837,0.0,290.0,0.0,211.96
34517,2022-09-09T02:30:00Z,218.74,0.0,2181.8239623,2315.1247837,0.0,186.1,0.0,211.96
34518,2022-09-09T03:00:00Z,232.18,0.0,2181.8239623,2315.1247837,0.0,187.27018,0.0,228.13
34519,2022-09-09T03:30:00Z,213.48,0.0,2181.8239623,2315.1247837,0.0,187.3,0.0,228.13
34530,2022-09-09T09:00:00Z,279.74,405.54844,2182.052677,2315.3881671,85.108,188.06528,0.0,265.33
34531,2022-09-09T09:30:00Z,259.52,458.741079,2182.052677,2315.3881671,128.948,120.0,0.0,265.33
34532,2022-09-09T10:00:00Z,234.79,572.798977,2182.052677,2315.3881671,111.648,183.21488,0.0,244.54
34533,2022-09-09T10:30:00Z,226.63,756.120022,2182.052677,2315.3881671,76.168,189.0,0.0,244.54
34534,2022-09-09T11:00:00Z,235.17,817.717254,2182.052677,2315.3881671,60.348,189.4,0.0,240.37
34537,2022-09-09T12:30:00Z,226.6,785.846679,2182.052677,2315.3881671,23.768,193.0,0.0,242.79
34538,2022-09-09T13:00:00Z,226.88,761.057108,2182.052677,2315.3881671,38.388,193.2,0.0,264.17
34539,2022-09-09T13:30:00Z,225.69,633.869869,2182.052677,2315.3881671,80.708,193.6,0.0,264.17
34553,2022-09-09T20:30:00Z,272.66,0.0,2182.052677,2315.3881671,136.808,199.1,0.0,257.95
34559,2022-09-09T23:30:00Z,282.0,0.0,2182.052677,2315.3881671,101.248,199.5,0.0,251.74
34560,2022-09-10T00:00:00Z,261.91,0.0,2182.04856,2315.4001051,127.368,199.61,0.0,239.1
34561,2022-09-10T00:30:00Z,244.6,0.0,2182.04856,2315.4001051,151.248,199.65,0.0,239.1
34562,2022-09-10T01:00:00Z,256.21,0.0,2182.04856,2315.4001051,200.668,199.75,0.0,238.77
34563,2022-09-10T01:30:00Z,243.95,0.0,2182.04856,2315.4001051,237.208,199.65,0.0,238.77
34564,2022-09-10T02:00:00Z,223.11,0.0,2182.04856,2315.4001051,256.848,199.65,0.0,249.13
34565,2022-09-10T02:30:00Z,220.6,0.0,2182.04856,2315.4001051,278.628,199.75,0.0,249.13
34566,2022-09-10T03:00:00Z,224.37,0.0,2182.04856,2315.4001051,301.288,199.8,0.0,269.72
34567,2022-09-10T03:30:00Z,222.7,0.0,2182.04856,2315.4001051,338.348,199.8,0.0,269.72
34580,2022-09-10T10:00:00Z,286.74,650.061777,2182.0935956,2315.4798189,242.308,202.06,0.0,275.65
34653,2022-09-11T22:30:00Z,265.12,0.0,2182.1021217,2315.5231249,804.048,216.2,0.0,260.79
34654,2022-09-11T23:00:00Z,254.67,0.0,2182.0906777,2315.5277169,916.988,216.5,0.0,247.49
34655,2022-09-11T23:30:00Z,261.84,0.0,2182.0906777,2315.5277169,994.048,216.5,0.0,247.49
34656,2022-09-12T00:00:00Z,249.19,0.0,2182.0906777,2315.5277169,1013.408,216.0,0.0,242.54
34657,2022-09-12T00:30:00Z,247.73,0.0,2182.0906777,2315.5277169,994.448,215.0,0.0,242.54
34658,2022-09-12T01:00:00Z,244.67,0.0,2182.0906777,2315.5277169,969.028,215.0,0.0,240.99
34659,2022-09-12T01:30:00Z,240.99,0.0,2182.0906777,2315.5277169,922.708,215.0,0.0,240.99
34660,2022-09-12T02:00:00Z,238.38,0.0,2182.0906777,2315.5277169,968.268,215.0,0.0,254.72
34661,2022-09-12T02:30:00Z,238.57,0.0,2182.0906777,2315.5277169,1061.788,215.0,0.0,254.72
34698,2022-09-12T21:00:00Z,289.82,0.0,2182.3316853,2315.8033861,361.068,218.0,0.0,259.38
34699,2022-09-12T21:30:00Z,272.02,0.0,2182.3316853,2315.8033861,302.228,219.0,0.0,259.38
34700,2022-09-12T22:00:00Z,298.89,0.0,2182.3316853,2315.8033861,380.068,315.0,0.0,248.43
34701,2022-09-12T22:30:00Z,301.34,0.0,2182.3316853,2315.8033861,466.168,218.2,0.0,248.43
34702,2022-09-12T23:00:00Z,293.6,0.0,2182.3316853,2315.8033861,586.408,218.0,0.0,247.32
34703,2022-09-12T23:30:00Z,259.84,0.0,2182.5243143,2316.0280011,584.408,217.1,0.0,247.32
34704,2022-09-13T00:00:00Z,250.39,0.0,2182.5243143,2316.0280011,490.888,217.31,0.0,241.69
34705,2022-09-13T00:30:00Z,251.15,0.0,2182.5243143,2316.0280011,459.468,217.31,0.0,241.69
34706,2022-09-13T01:00:00Z,265.22,0.0,2182.5243143,2316.0280011,437.648,217.31,0.0,245.84
34707,2022-09-13T01:30:00Z,259.49,0.0,2182.5243143,2316.0280011,487.828,217.1,0.0,245.84
34708,2022-09-13T02:00:00Z,256.34,0.0,2182.5243143,2316.0280011,495.088,217.31,0.0,252.74
34709,2022-09-13T02:30:00Z,253.52,0.0,2182.5243143,2316.0280011,431.928,217.31,0.0,252.74
34710,2022-09-13T03:00:00Z,257.15,0.0,2182.5243143,2316.0280011,356.568,217.31,0.0,272.46
34711,2022-09-13T03:30:00Z,256.56,0.0,2182.5243143,2316.0280011,337.228,217.31,0.0,272.46
34748,2022-09-13T22:00:00Z,258.4,0.0,2182.8679086,2316.4062855,26.022,211.0,0.0,265.36
34749,2022-09-13T22:30:00Z,256.81,0.0,2182.8679086,2316.4062855,13.874,222.3,0.0,265.36
34751,2022-09-13T23:30:00Z,259.85,0.0,2182.8679086,2316.4062855,0.0,223.11,0.0,256.13
34752,2022-09-14T00:00:00Z,271.04,0.0,2183.0819806,2316.6364145,0.0,223.11,0.0,238.0
34753,2022-09-14T00:30:00Z,273.09,0.0,2183.0819806,2316.6364145,0.0,222.5,0.0,238.0
34754,2022-09-14T01:00:00Z,264.88,0.0,2183.0819806,2316.6364145,0.0,222.5,0.0,236.43
34755,2022-09-14T01:30:00Z,254.94,0.0,2183.0819806,2316.6364145,0.0,222.5,0.0,236.43
34756,2022-09-14T02:00:00Z,236.72,0.0,2183.0819806,2316.6364145,0.0,225.0,0.0,238.22
34757,2022-09-14T02:30:00Z,244.9,0.0,2183.0819806,2316.6364145,0.0,225.11641,0.0,238.22
34758,2022-09-14T03:00:00Z,252.01,0.0,2183.0819806,2316.6364145,0.0,225.5,0.0,250.28
34759,2022-09-14T03:30:00Z,242.04,0.0,2183.0819806,2316.6364145,0.0,225.6,0.0,250.28
34798,2022-09-14T23:00:00Z,272.36,0.0,2183.2919275,2316.8811243,446.148,237.0,0.0,274.14
34799,2022-09-14T23:30:00Z,251.13,0.0,2183.2919275,2316.8811243,574.528,237.0,0.0,274.14
34800,2022-09-15T00:00:00Z,260.31,0.0,2183.2919275,2316.8811243,594.728,310.0,0.0,264.27
34801,2022-09-15T00:30:00Z,260.78,0.0,2183.2919275,2316.8811243,380.748,310.0,0.0,264.27
34802,2022-09-15T01:00:00Z,260.64,0.0,2183.2919275,2316.8811243,720.488,237.0,0.0,263.06
34803,2022-09-15T01:30:00Z,245.18,0.0,2183.2919275,2316.8811243,730.008,237.0,0.0,263.06
34805,2022-09-15T02:30:00Z,252.98,0.0,2183.2919275,2316.8811243,396.668,310.0,0.0,263.15
34807,2022-09-15T03:30:00Z,255.41,0.0,2183.2919275,2316.8811243,754.428,237.2,0.0,266.32
34820,2022-09-15T10:00:00Z,268.88,615.649523,2183.5516168,2317.175526,854.748,237.2,0.0,266.43
34821,2022-09-15T10:30:00Z,265.4,675.786194,2183.5516168,2317.175526,1007.848,230.0,0.0,266.43
34822,2022-09-15T11:00:00Z,257.53,616.642002,2183.5516168,2317.175526,1038.366,238.3,0.0,262.15
34823,2022-09-15T11:30:00Z,254.4,634.658113,2183.5516168,2317.175526,1035.788,238.5,0.0,262.15
34825,2022-09-15T12:30:00Z,275.14,611.030843,2183.5516168,2317.175526,1120.528,238.5,0.0,258.94
34826,2022-09-15T13:00:00Z,274.33,630.679542,2183.5516168,2317.175526,1101.488,238.5,0.0,262.29
34827,2022-09-15T13:30:00Z,273.43,619.687164,2183.5516168,2317.175526,1032.368,230.05,0.0,262.29
34840,2022-09-15T20:00:00Z,270.76,0.0,2183.5516168,2317.175526,1059.148,205.15,0.0,258.3
34841,2022-09-15T20:30:00Z,257.14,0.0,2183.5516168,2317.175526,1104.728,205.0,0.0,258.3
34846,2022-09-15T23:00:00Z,216.01,0.0,2183.6405538,2317.280458,1106.726,202.0,0.0,260.57
34847,2022-09-15T23:30:00Z,196.11,0.0,2183.6405538,2317.280458,1123.946,161.0,0.0,260.57
34848,2022-09-16T00:00:00Z,181.25,0.0,2183.6405538,2317.280458,1100.248,162.0,0.0,243.88
34849,2022-09-16T00:30:00Z,184.34,0.0,2183.6405538,2317.280458,1127.528,161.0,0.0,243.88
34850,2022-09-16T01:00:00Z,159.72,0.0,2183.6405538,2317.280458,1087.368,162.0,0.0,240.11
34851,2022-09-16T01:30:00Z,147.31,0.0,2183.6405538,2317.280458,1108.986,125.0,0.0,240.11
34852,2022-09-16T02:00:00Z,155.39,0.0,2183.6405538,2317.280458,1140.506,130.0,0.0,252.64
34853,2022-09-16T02:30:00Z,155.24,0.0,2183.6405538,2317.280458,1100.208,162.25,0.0,252.64
34864,2022-09-16T08:00:00Z,250.22,668.43398,2183.6405538,2317.280458,1152.006,169.54944,0.0,250.32
34875,2022-09-16T13:30:00Z,174.74,801.176121,2183.854529,2317.5291271,1148.388,150.0,0.0,222.51
34876,2022-09-16T14:00:00Z,177.21,740.090885,2183.854529,2317.5291271,1150.068,155.2856,0.0,251.14
34877,2022-09-16T14:30:00Z,171.12,762.839888,2183.854529,2317.5291271,1151.488,120.0,0.0,251.14
34888,2022-09-16T20:00:00Z,248.27,0.0,2183.854529,2317.5291271,1154.566,149.0,0.0,254.68
34889,2022-09-16T20:30:00Z,222.52,0.0,2183.854529,2317.5291271,1154.746,149.0,0.0,254.68
34890,2022-09-16T21:00:00Z,222.26,0.0,2183.854529,2317.5291271,1154.826,260.0,0.0,251.31
34891,2022-09-16T21:30:00Z,226.12,0.0,2183.854529,2317.5291271,1153.888,260.0,0.0,251.31
34910,2022-09-17T07:00:00Z,174.74,174.009262,2183.950592,2317.6572061,1159.766,151.0,0.0,238.29
34911,2022-09-17T07:30:00Z,187.71,426.587408,2183.950592,2317.6572061,1161.926,151.0,0.0,238.29
34912,2022-09-17T08:00:00Z,158.2,677.580175,2183.950592,2317.6572061,1139.886,130.0,0.0,213.62
34927,2022-09-17T15:30:00Z,145.01,658.956437,2183.9815732,2317.7229008,1149.128,280.0,0.0,221.13
34928,2022-09-17T16:00:00Z,173.59,421.625839,2183.9815732,2317.7229008,1147.208,120.25,0.0,276.0
34929,2022-09-17T16:30:00Z,173.85,188.315589,2183.9815732,2317.7229008,1152.868,120.1,0.0,276.0
34932,2022-09-17T18:00:00Z,197.73,0.1814623544,2183.9815732,2317.7229008,1147.126,120.1,0.0,271.02
34933,2022-09-17T18:30:00Z,198.29,0.0,2183.9815732,2317.7229008,1153.066,122.5,0.0,271.02
34934,2022-09-17T19:00:00Z,206.92,0.0,2183.9815732,2317.7229008,1146.526,274.21615,0.0,229.18
34935,2022-09-17T19:30:00Z,194.33,0.0,2183.9815732,2317.7229008,1134.784,122.5,0.0,229.18
34936,2022-09-17T20:00:00Z,177.69,0.0,2183.9815732,2317.7229008,1145.144,122.5,0.0,209.47
34937,2022-09-17T20:30:00Z,171.16,0.0,2183.9815732,2317.7229008,1148.866,122.5,0.0,209.47
34938,2022-09-17T21:00:00Z,186.32,0.0,2183.9815732,2317.7229008,1147.708,264.4,0.0,238.57
34959,2022-09-18T07:30:00Z,183.83,392.715135,2183.9762592,2317.7336578,1129.728,125.0,0.0,192.57
34960,2022-09-18T08:00:00Z,155.86,654.028235,2183.9762592,2317.7336578,1134.808,56.0,0.0,201.98
34967,2022-09-18T11:30:00Z,137.03,725.71418,2183.9639092,2317.7560071,1068.566,68.5,0.0,201.03
34968,2022-09-18T12:00:00Z,129.88,694.075795,2183.9639092,2317.7560071,1056.608,68.5,0.0,203.31
34969,2022-09-18T12:30:00Z,123.99,603.860553,2183.9639092,2317.7560071,1111.008,68.5,0.0,203.31
34970,2022-09-18T13:00:00Z,124.67,506.027942,2183.9639092,2317.7560071,1137.868,68.5,0.0,191.95
34971,2022-09-18T13:30:00Z,121.28,509.871079,2183.9639092,2317.7560071,1142.108,65.1,0.0,191.95
34972,2022-09-18T14:00:00Z,101.57,504.594601,2183.9639092,2317.7560071,1141.948,-31.5,0.0,207.6
34973,2022-09-18T14:30:00Z,95.93,575.72945,2183.9639092,2317.7560071,1144.468,65.0,0.0,207.6
34974,2022-09-18T15:00:00Z,138.66,471.67213,2183.9639092,2317.7560071,1143.948,65.0,0.0,255.42
34975,2022-09-18T15:30:00Z,130.95,340.712842,2183.9639092,2317.7560071,1143.968,65.0,0.0,255.42
34980,2022-09-18T18:00:00Z,174.09,0.05582787079,2183.9639092,2317.7560071,1121.786,80.1,0.0,245.28
34981,2022-09-18T18:30:00Z,185.4,0.0,2183.9639092,2317.7560071,1124.068,81.0,0.0,245.28
34982,2022-09-18T19:00:00Z,189.22,0.0,2183.9639092,2317.7560071,1136.366,81.0,0.0,201.78
34983,2022-09-18T19:30:00Z,172.12,0.0,2183.9639092,2317.7560071,1128.686,81.0,0.0,201.78
34984,2022-09-18T20:00:00Z,165.5,0.0,2183.9639092,2317.7560071,1112.588,95.0,0.0,200.55
34985,2022-09-18T20:30:00Z,161.87,0.0,2183.9639092,2317.7560071,1080.268,121.0,0.0,200.55
34986,2022-09-18T21:00:00Z,178.8,0.0,2183.9639092,2317.7560071,1067.888,290.0,0.0,191.86
34987,2022-09-18T21:30:00Z,187.44,0.0,2183.9639092,2317.7560071,1058.508,285.0,0.0,191.86
34988,2022-09-18T22:00:00Z,171.15,0.0,2183.9639092,2317.7560071,992.066,285.0,0.0,182.31
34989,2022-09-18T22:30:00Z,185.6,0.0,2183.9639092,2317.7560071,953.126,230.0,0.0,182.31
34990,2022-09-18T23:00:00Z,162.65,0.0,2183.9638302,2317.7560071,1031.748,121.0,0.0,185.37
34991,2022-09-18T23:30:00Z,152.43,0.0,2183.9638302,2317.7560071,939.848,115.0,0.0,185.37
34992,2022-09-19T00:00:00Z,144.22,0.0,2183.9638302,2317.7560071,873.368,115.0,0.0,175.14
34993,2022-09-19T00:30:00Z,146.74,0.0,2183.9638302,2317.7560071,828.968,120.87729,0.0,175.14
34994,2022-09-19T01:00:00Z,154.43,0.0,2183.9638302,2317.7560071,907.168,230.0,0.0,171.95
34995,2022-09-19T01:30:00Z,159.84,0.0,2183.9638302,2317.7560071,679.828,230.0,0.0,171.95
34996,2022-09-19T02:00:00Z,173.04,0.0,2183.9638302,2317.7560071,558.786,265.0,0.0,187.7
34997,2022-09-19T02:30:00Z,187.13,0.0,2183.9638302,2317.7560071,701.608,121.0,0.0,187.7
34998,2022-09-19T03:00:00Z,211.04,0.0,2183.9638302,2317.7560071,742.388,121.0,0.0,202.55
34999,2022-09-19T03:30:00Z,186.56,0.0,2183.9638302,2317.7560071,786.448,122.0,0.0,202.55
35001,2022-09-19T04:30:00Z,285.92,0.0,2183.9638302,2317.7560071,634.408,290.0,0.0,231.22
35002,2022-09-19T05:00:00Z,259.99,0.0,2183.9638302,2317.7560071,697.166,285.0,0.0,215.35
35003,2022-09-19T05:30:00Z,200.1,0.07381723972,2183.9638302,2317.7560071,852.128,122.2,0.0,215.35
35004,2022-09-19T06:00:00Z,177.81,24.952315,2183.9638302,2317.7560071,902.828,122.0,0.0,243.66
35005,2022-09-19T06:30:00Z,169.55,56.2417396,2183.9638302,2317.7560071,887.228,122.0,0.0,243.66
35006,2022-09-19T07:00:00Z,157.08,92.7488755,2183.9638302,2317.7560071,824.728,122.2,0.0,251.57
35007,2022-09-19T07:30:00Z,164.33,238.666819,2183.9638302,2317.7560071,899.828,151.0,0.0,251.57
35008,2022-09-19T08:00:00Z,192.69,465.450112,2183.9638302,2317.7560071,864.666,304.55008,0.0,232.97
35009,2022-09-19T08:30:00Z,205.04,631.242374,2183.9638302,2317.7560071,843.328,312.67,0.0,232.97
35012,2022-09-19T10:00:00Z,240.93,794.78421,2183.9638302,2317.7560071,799.668,127.1,0.0,217.98
35013,2022-09-19T10:30:00Z,221.41,740.57751,2183.9638302,2317.7560071,769.526,127.1,0.0,217.98
35014,2022-09-19T11:00:00Z,217.31,810.14937,2183.9638302,2317.7560071,748.368,162.07,0.0,218.85
35017,2022-09-19T12:30:00Z,229.93,666.069101,2184.001592,2317.8284756,482.486,315.5901,0.0,214.34
35021,2022-09-19T14:30:00Z,257.52,395.171687,2184.001592,2317.8284756,550.848,267.54008,0.0,256.32
35031,2022-09-19T19:30:00Z,295.52,0.0,2184.001592,2317.8284756,330.008,132.2,0.0,278.54
35033,2022-09-19T20:30:00Z,237.21,0.0,2184.001592,2317.8284756,271.228,132.5,0.0,217.72
35034,2022-09-19T21:00:00Z,230.02,0.0,2184.001592,2317.8284756,302.228,133.1,0.0,208.99
35035,2022-09-19T21:30:00Z,220.02,0.0,2184.001592,2317.8284756,279.908,133.1,0.0,208.99
